Raise the Titanic,Jerry Jameson,,Action,,1980
Resurrection,Daniel Petrie,,Drama,,1980
The Return of the King,Jules Bass,,Animation,,1980
Return of the Secaucus Seven,John Sayles,,Drama,Libra Films,1980
Roadie,Alan Rudolph,,"Comedy, Musical",United Artists,1980
Rockshow,,,"Documentary, Musical",Miramax,1980
Rough Cut,Don Siegel,,"Crime, Comedy",Siegel's next-to-last film,1980
Running Scared,Paul Glickler,,Action,,1980
Saturn 3,Stanley Donen,,Science fiction,,1980
Schizoid,David Paulsen,,Horror,,1980
Scruples,Alan J. Levi,,Drama,,1980
The Sea Wolves,Andrew V. McLaglen,,"Action, War",based on James Leasor book,1980
Seems Like Old Times,Jay Sandrich,,Comedy,,1980
Serial,Bill Persky,,Comedy,,1980
S*H*E,Robert M. Lewis,,Spy,,1980
The Shining,Stanley Kubrick,,Horror,,1980
Silent Scream,Denny Harris,,Horror,,1980
Simon,Marshall Brickman,,Comedy,Orion,1980
A Small Circle of Friends,Rob Cohen,,Drama,United Artists,1980
Smokey and the Bandit II,Hal Needham,,"Action, Comedy",,1980
Somewhere in Time,Jeannot Szwarc,,"Fantasy, Romance",,1980
The Empire Strikes Back,Irvin Kershner,,Science fiction,,1980
Stardust Memories,Woody Allen,,"Comedy, Drama",filmed in black-and-white,1980
Stir Crazy,Sidney Poitier,,Comedy,Columbia,1980
The Stunt Man,Richard Rush,,"Comedy, Drama",,1980
Sunday Lovers,Bryan Forbes,,Comedy,4 stories,1980
Super Fuzz,Sergio Corbucci,,Action,,1980
Superman II,Richard Lester,,"Action, Adventure",,1980
Tell Me a Riddle,Lee Grant,,Drama,,1980
Terror Train,Roger Spottiswoode,,Horror,Canada,1980
"Those Lips, Those Eyes",Michael Pressman,,Comedy,United Artists,1980
Times Square,Allan Moyle,,"Drama, Musical",EMI Films,1980
Tom Horn,William Wiard,,"Western, Biography",McQueen's next-to-last film,1980
The Unseen,Danny Steinmann,,Horror,,1980
Up the Academy,"Robert Downey, Sr.",,Comedy,Warner Bros.,1980
Urban Cowboy,James Bridges,,Drama,,1980
Used Cars,Robert Zemeckis,,Comedy,Warden in two roles,1980
The Watcher in the Woods,,,"Fantasy, Thriller",Walt Disney,1980
When Time Ran Out,James Goldstone,,Disaster film,,1980
Where the Buffalo Roam,Art Linson,,Comedy,,1980
Wholly Moses,Gary Weis,,Comedy,Columbia,1980
Why Would I Lie?,Larry Peerce,,"Comedy, drama",MGM,1980
Willie & Phil,Paul Mazursky,,"Comedy, drama",20th Century Fox,1980
Windows,Gordon Willis,,"Drama, Thriller",,1980
Witches' Brew,Donna Ashbrook,,Comedy,Turner's final film,1980
Xanadu,Robert Greenwald,,"Fantasy, Musical",,1980
,,,,,1980
Absence of Malice,Sydney Pollack,,Drama,,1981
All Night Long,Jean-Claude Tramont,,Comedy,Universal,1981
...All the Marbles,Robert Aldrich,Peter Falk,"Comedy, Drama",Aldrich's final film,1981
The Amateur,Charles Jarrott,,Spy,20th Century Fox,1981
American Pop,Ralph Bakshi,,"Drama, Animated",Columbia,1981
An American Werewolf in London,John Landis,,"Horror, Comedy",,1981
Amy,Vincent McEveety,,Family,,1981
Arthur,Steve Gordon,,Romantic comedy,,1981
Back Roads,Martin Ritt,,Romantic comedy,Warner Bros.,1981
Blow Out,Brian De Palma,,Thriller,Filmways,1981
Body Heat,Lawrence Kasdan,,Suspense,"first film for Kasdan, Turner",1981
Body and Soul,George Bowers,,Sports drama,,1981
Buddy Buddy,Billy Wilder,,Comedy,Wilder's final film,1981
Burned at the Stake,Bert I. Gordon,,Horror,,1981
The Burning,Tony Maylam,,Horror,,1981
Bustin' Loose,Oz Scott,,Comedy,Universal,1981
The Cannonball Run,Hal Needham,,"Comedy, Action",,1981
Carbon Copy,Michael Schultz,,Comedy,RKO,1981
Cattle Annie and Little Britches,Lamont Johnson,,Drama,Universal,1981
Caveman,Carl Gottlieb,,Comedy,United Artists,1981
Charlie Chan and the Curse of the Dragon Queen,Clive Donner,,Mystery,Charlie Chan,1981
The Chosen,Jeremy Kagan,,Drama,20th Century Fox,1981
Circle of Power,Bobby Roth,,Thriller,,1981
Circle of Two,Jules Dassin,,Drama,Troma,1981
Chu Chu and the Philly Flash,David Lowell Rich,,Comedy,20th Century Fox,1981
Clash of the Titans,Desmond Davis,,Fantasy,remade in 2010,1981
Condorman,Charles Jarrott,,Adventure,Disney,1981
Continental Divide,Michael Apted,,Romantic comedy,Belushi's next-to-last film,1981
Cutter's Way,Ivan Passer,,"Mystery, Drama",,1981
Dead & Buried,Gary Sherman,,Horror,Avco Embassy,1981
Deadly Blessing,Wes Craven,,Horror,,1981
Death of a Centerfold: The Dorothy Stratten Story,Gabrielle Beaumont,,Biography,made for TV,1981
Death Hunt,Peter R. Hunt,,Adventure,20th Century Fox,1981
The Decline of Western Civilization,Penelope Spheeris,,Documentary,,1981
The Devil and Max Devlin,Steven Hilliard Stern,,Comedy,Disney,1981
"Don't Cry, It's Only Thunder",Peter Werner,,Drama,,1981
Dragonslayer,Matthew Robbins,,Fantasy,,1981
Endless Love,Franco Zeffirelli,,Drama,,1981
Enter the Ninja,Menahem Golan,,Action,,1981
Escape from New York,John Carpenter,,Thriller,,1981
Escape to Victory,John Huston,,P.O.W.,,1981
The Evil Dead,Sam Raimi,,Horror,followed by 2 sequels,1981
An Eye for an Eye,Steve Carver,,Action,Embassy,1981
Eye of the Needle,Richard Marquand,,Spy film,,1981
Eyewitness,Peter Yates,,"Mystery, Thriller",,1981
The Fan,Edward Bianchi,,Thriller,Paramount,1981
Fantasies,John Derek,Bo Derek,Drama,filmed in 1973,1981
The Final Conflict,Graham Baker,,Horror,,1981
First Monday in October,Ronald Neame,,Drama,,1981
"Fort Apache, the Bronx",Daniel Petrie,,Crime drama,20th Century Fox,1981
Four Friends,Arthur Penn,,Drama,,1981
The Four Seasons,Alan Alda,,"Comedy, Drama",,1981
The Fox and the Hound,Richard Rich,,Animated film,Disney,1981
Friday the 13th Part 2,Steve Miner,,Horror,,1981
Full Moon High,Larry Cohen,,,,1981
The Funhouse,Tobe Hooper,,Horror,,1981
Galaxy of Terror,Bruce D. Clark,,Science-fiction,New World Pictures,1981
Gangster Wars,Richard C. Sarafian,,Crime,,1981
Ghost Story,John Irvin,,Horror,"final film for Astaire, Douglas",1981
Going Ape!,Jeremy Joe Kronsberg,,Comedy,Paramount,1981
Graduation Day,Herb Freed,,Horror,,1981
The Great Muppet Caper,Jim Henson,,"Comedy, Family",Universal,1981
Halloween II,Rick Rosenthal,,Horror,,1981
The Hand,Oliver Stone,,Horror,Stone's second film,1981
Hard Country,David Greene,,Drama,ITC,1981
Hardly Working,Jerry Lewis,,Comedy,20th Century Fox,1981
Harry's War,Kieth Merrill,,Comedy,,1981
Heartbeeps,Allan Arkush,,Sci-fi comedy,Universal,1981
Heavy Metal,Gerald Potterton,,Animated,Columbia,1981
Hell Night,Tom DeSimone,,Horror,,1981
History of the World: Part I,Mel Brooks,,"Comedy, Anthology",20th Century Fox,1981
Honky Tonk Freeway,John Schlesinger,,Comedy,EMI Films,1981
The Howling,Joe Dante,,Horror,,1981
The Incredible Shrinking Woman,Joel Schumacher,,Comedy,,1981
Knightriders,George A. Romero,,Action,,1981
"Ladies and Gentlemen, the Fabulous Stains",Lou Adler,,Comedy,Paramount,1981
The Last Chase,Martyn Burke,,Sci-fi,,1981
The Legend of the Lone Ranger,William A. Fraker,,Western,,1981
Lion of the Desert,Moustapha Akkad,,"Biography, War",,1981
Looker,Michael Crichton,,Sci-fi,Warner Bros.,1981
The Looney Looney Looney Bugs Bunny Movie,Friz Freleng,,Animation,Compilation,1981
The Man Who Saw Tomorrow,Robert Guenette,Orson Welles,Documentary,,1981
Modern Problems,Ken Shapiro,,Comedy,20th Century Fox,1981
Modern Romance,Albert Brooks,,Comedy,Columbia,1981
Mommie Dearest,Frank Perry,,Biography,,1981
Ms. 45,Abel Ferrara,,Action,,1981
My Dinner with Andre,Louis Malle,,Documentary,,1981
Neighbors,John G. Avildsen,,Comedy,,1981
The Nesting,Armand Weston,,Horror,,1981
Nice Dreams,Tommy Chong,,Comedy,Columbia,1981
The Night the Lights Went Out in Georgia,Ronald F. Maxwell,,Musical,,1981
Nighthawks,Bruce Malmuth,,Crime drama,,1981
Nobody's Perfekt,Peter Bonerz,,Comedy,Columbia,1981
On Golden Pond,Mark Rydell,,Drama,,1981
On the Right Track,Lee Philips,,Comedy,,1981
Only When I Laugh,Glenn Jordan,,Drama,,1981
Paternity,David Steinberg,,Comedy,Paramount,1981
Pennies from Heaven,Herbert Ross,,"Musical, Drama",,1981
Piranha II: The Spawning,James Cameron,,Horror,sequel,1981
Polyester,John Waters,,Comedy,New Line Cinema,1981
The Postman Always Rings Twice,Bob Rafelson,,Crime drama,,1981
Prince of the City,Sidney Lumet,,Crime drama,,1981
Private Lessons,Alan Myerson,,Comedy,,1981
The Prowler,Joseph Zito,,Horror,,1981
The Pursuit of D. B. Cooper,Roger Spottiswoode,,True crime,Universal,1981
Raggedy Man,Jack Fisk,,Drama,Universal,1981
Raiders of the Lost Ark,Steven Spielberg,,Adventure,,1981
Reds,Warren Beatty,,,,1981
Rich and Famous,George Cukor,,Drama,Cukor's final film,1981
Rollover,Alan J. Pakula,,Thriller,Orion,1981
Ruckus,Max Kleven,,Action comedy,,1981
S.O.B.,Blake Edwards,,Comedy,,1981
The Salamander,Peter Zinner,,Thriller,ITC,1981
Saturday the 14th,Howard R. Cohen,,,New World,1981
Second-Hand Hearts,Hal Ashby,,Romance,Paramount,1981
Sharky's Machine,Burt Reynolds,,Crime drama,,1981
Shock Treatment,Jim Sharman,,Musical,20th Century Fox,1981
Southern Comfort,Walter Hill,,Thriller,20th Century Fox,1981
Sphinx,Franklin J. Schaffner,,Adventure,,1981
Stripes,Ivan Reitman,,Comedy,Columbia,1981
Student Bodies,Mickey Rose,"Kristen Riter, Matt Goldsby",Comedy,,1981
Take This Job and Shove It,Gus Trikonis,,Comedy,,1981
Taps,Harold Becker,,Drama,,1981
"Tarzan, the Ape Man",John Derek,,Adventure,,1981
Tattoo,Bob Brooks,,Thriller,20th Century Fox,1981
They All Laughed,Peter Bogdanovich,,Romantic comedy,final leading film role for Hepburn,1981
Thief,Michael Mann,,Crime drama,,1981
This Is Elvis,Malcolm Leo,Elvis Presley,Documentary,,1981
True Confessions,Ulu Grosbard,,Crime drama,,1981
Tuck Everlasting,Frederick King Keller,"Margaret Chamberlain, Paul Fleesa",Fantasy,,1981
Under the Rainbow,Steve Rash,,Comedy,,1981
"Vernon, Florida",Errol Morris,Snake Reynolds,Documentary,,1981
Waitress!,Michael Herz,,Comedy,,1981
Whose Life Is It Anyway?,John Badham,,Drama,based on 1972 teleplay,1981
Wolfen,Michael Wadleigh,,Horror,Orion,1981
The Woman Inside,Joseph Van Winkle,,Drama,Blondell's final film,1981
Zoot Suit,Luis Valdez,,Drama,,1981
"Zorro, the Gay Blade",Peter Medak,,Comedy,,1981
,,,,,1981
48 Hrs.,Walter Hill,,,Murphy's first film,1982
Airplane II: The Sequel,Ken Finkleman,,Comedy,,1982
Alone in the Dark,Jack Sholder,,Slasher,New Line Cinema,1982
Amityville II: The Possession,Damiano Damiani,,Horror,,1982
Android,Aaron Lipstadt,,Sci-fi,,1982
Annie,John Huston,,Musical,,1982
The Atomic Cafe,,Dwight D. Eisenhower,Documentary,,1982
Author! Author!,Arthur Hiller,,Comedy,20th Century Fox,1982
Barbarosa,Fred Schepisi,,Western,Associated Film,1982
Basket Case,Frank Henenlotter,Kevin Van Hentenryck,Horror,,1982
The Beach Girls,Pat Townsend,,Comedy,Crown,1982
The Beast Within,Philippe Mora,,Horror,MGM,1982
The Beastmaster,Don Coscarelli,,Fantasy,MGM,1982
Best Friends,Norman Jewison,,Romantic comedy,Warner Bros.,1982
The Best Little Whorehouse in Texas,Colin Higgins,,Musical,,1982
Blade Runner,Ridley Scott,,Science-fiction,,1982
The Border,Tony Richardson,,Drama,Universal,1982
Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,Friz Freleng,,Animation,,1982
Burden of Dreams,Les Blank,,Documentary,,1982
Butterfly,Matt Cimber,,Drama,,1982
Cannery Row,David S. Ward,,Drama,,1982
Cat People,Paul Schrader,,Horror,,1982
Chan Is Missing,Wayne Wang,"Wood Moy, Marc Hayashi",Drama,,1982
"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",Robert Altman,,Drama,,1982
Comeback,Christel Buschmann,,Drama,,1982
Conan the Barbarian,John Milius,,Action,Universal,1982
The Concrete Jungle,Tom DeSimone,,Drama,,1982
Creepshow,George A. Romero,,"Horror, Comedy",,1982
The Dark Crystal,,,Animated,Universal,1982
Dead Men Don't Wear Plaid,Carl Reiner,,Comedy,Universal,1982
Death Wish II,Michael Winner,,Action,,1982
Deathtrap,Sidney Lumet,,Thriller,,1982
Diner,Barry Levinson,,Comedy,1st film directed by Levinson,1982
E.T. the Extra-Terrestrial,Steven Spielberg,,Science fiction,,1982
Eating Raoul,Paul Bartel,,Comedy,20th Century Fox,1982
Endangered Species,Alan Rudolph,,Crime drama,MGM,1982
The Escape Artist,Caleb Deschanel,,Drama,Arnaz's final film,1982
Fast Times at Ridgemont High,Amy Heckerling,,Comedy,,1982
Fast-Walking,James B. Harris,,Drama,,1982
Fighting Back,Lewis Teague,,Action,Paramount,1982
Firefox,Clint Eastwood,,Action,Warner Bros.,1982
First Blood,Ted Kotcheff,,Action,,1982
Five Days One Summer,Fred Zinnemann,,Drama,,1982
The Flight of Dragons,,,Animation,direct-to-video,1982
Forbidden World,Allan Holzman,,Sci-fi,,1982
Forbidden Zone,Richard Elfman,,Comedy,Goldwyn Company,1982
Forced Vengeance,James Fargo,,Action,MGM,1982
Frances,Graeme Clifford,,"Drama, Biography",,1982
Friday the 13th Part III,Steve Miner,,Horror,2nd sequel,1982
Genocide,Arnold Schwartzman,,Documentary,,1982
Gandhi,Richard Attenborough,,Biography,,1982
Grease 2,Patricia Birch,,Musical comedy,,1982
Halloween III: Season of the Witch,Tommy Lee Wallace,,Horror,third of series,1982
Hammett,Wim Wenders,,Mystery,,1982
Hanky Panky,Sidney Poitier,,Comedy,Columbia,1982
Harry Tracy,William A. Graham,,Western,,1982
Heidi's Song,Robert Taylor,,,Hanna-Barbera,1982
Hey Good Lookin',Ralph Bakshi,,,,1982
Honkytonk Man,Clint Eastwood,,Drama,from Clancy Carlile novel,1982
Hospital Massacre,Boaz Davidson,,Horror,,1982
Human Highway,,,Comedy,,1982
I Ought to Be in Pictures,Herbert Ross,,Drama,,1982
"I, the Jury",Richard T. Heffron,,Action,,1982
If You Could See What I Hear,Eric Till,,Drama,,1982
I'm Dancing as Fast as I Can,Jack Hofsiss,,"Drama, Biography",about filmmaker Barbara Gordon,1982
Inchon,Terence Young,,War,,1982
It Came from Hollywood,Malcolm Leo,,Documentary,,1982
Jekyll and Hyde... Together Again,Jerry Belson,,Comedy,,1982
Jinxed!,Don Siegel,,Comedy,Siegel's final film,1982
Kill Squad,Patrick G. Donahue,,Martial arts,,1982
Kiss Me Goodbye,Robert Mulligan,,Romantic comedy,,1982
Koyaanisqatsi,Godfrey Reggio,,Documentary,,1982
The Last American Virgin,Boaz Davidson,,Comedy,Cannon Group,1982
The Last Horror Film,David Winters,,Comedy horror,,1982
The Last Unicorn,,,Animation,ITC Entertainment,1982
Let's Spend the Night Together,Hal Ashby,The Rolling Stones,Concert,from 1981 North America tour,1982
Liquid Sky,Slava Tsukerman,,Sci-fi,,1982
Lookin' to Get Out,Hal Ashby,,Comedy,,1982
Love Child,Larry Peerce,,Biography,Warner Bros.,1982
Love and Money,James Toback,,Drama,Paramount,1982
Madman,Joe Giannone,"Gaylen Ross, Harriet Bass",Horror,,1982
Making Love,Arthur Hiller,,Drama,20th Century Fox,1982
Megaforce,Hal Needham,,Action,20th Century Fox,1982
A Midsummer Night's Sex Comedy,Woody Allen,,Comedy,,1982
Missing,Costa-Gavras,,"Drama, Biography",,1982
Monsignor,Frank Perry,,Drama,20th Century Fox,1982
Mother Lode,Charlton Heston,,Adventure,,1982
My Favorite Year,Richard Benjamin,,Comedy,,1982
Night Crossing,Delbert Mann,,Drama,Mann's final film,1982
Night Shift,Ron Howard,,Comedy,Warner Bros.,1982
An Officer and a Gentleman,Taylor Hackford,,Drama,,1982
One from the Heart,Francis Ford Coppola,,"Drama, Musical",American Zoetrope,1982
Pandemonium,Al Sole,,Comedy,,1982
Paradise,Stuart Gill,,Drama,Embassy Pictures,1982
Parasite,Charles Band,,Horror,,1982
Partners,James Burrows,,Comedy,Paramount,1982
Personal Best,Robert Towne,,"Drama, Sports",Warner Bros.,1982
Pieces,Juan Piquer Simon,,Horror,,1982
Poltergeist,Tobe Hooper,,Horror,,1982
Porky's,Bob Clark,,Comedy,3 sequels,1982
Q,Larry Cohen,,Sci-fi,,1982
The Return of the Soldier,Alan Bridges,,Drama,,1982
Richard Pryor: Live on the Sunset Strip,Joe Layton,Richard Pryor,Comedy,concert film,1982
Rocky III,Sylvester Stallone,,Drama,,1982
Safari 3000,Harry Hurwitz,,,,1982
Savannah Smiles,Pierre de Moro,,Comedy,,1982
The Secret of NIMH,Don Bluth,,Animated,MGM,1982
The Seduction,David Schmoeller,,Thriller,,1982
The Sender,Roger Christian,,Horror,,1982
Shoot the Moon,Alan Parker,,Drama,MGM,1982
Silent Rage,Michael Miller,,Action,,1982
Six Pack,Daniel Petrie,,Comedy,20th Century Fox,1982
Six Weeks,Tony Bill,,Drama,Universal,1982
The Slayer,J.S. Cardone,,Horror,,1982
Slumber Party Massacre,Amy Holden Jones,"Michelle Michaels, Andree Honore",Horror,,1982
Some Kind of Hero,Michael Pressman,,Drama,Paramount,1982
Sophie's Choice,Alan J. Pakula,,Drama,,1982
Soup for One,Jonathan Kaufer,,Comedy,Warner Bros.,1982
Split Image,Ted Kotcheff,,Drama,PolyGram,1982
Spring Fever,Joseph L. Scanlan,,Comedy,,1982
Star Trek II: The Wrath of Khan,Nicholas Meyer,,Science fiction,,1982
Still of the Night,Robert Benton,,Suspense,MGM,1982
Summer Lovers,Randal Kleiser,,Drama,Filmways,1982
Swamp Thing,Wes Craven,,Science fiction,,1982
The Sword and the Sorcerer,Albert Pyun,,Fantasy,,1982
Tempest,Paul Mazursky,,"Drama, Comedy",,1982
Tex,Tim Hunter,,Drama,,1982
That Championship Season,Jason Miller,,Drama,,1982
They Call Me Bruce?,Elliott Hong,,Comedy,,1982
The Thing,John Carpenter,,Horror,,1982
Things Are Tough All Over,Thomas K. Avildsen,,Comedy,,1982
Timerider: The Adventure of Lyle Swann,William Dear,,Sci-fi,,1982
Time Walker,Tom Kennedy,James Karen,Sci-fi,,1982
Tootsie,Sydney Pollack,,Comedy,,1982
The Toy,Richard Donner,,Comedy,Columbia,1982
Trail of the Pink Panther,Blake Edwards,,Comedy,7th of series,1982
Tron,Steven Lisberger,,Sci-fi,,1982
The Verdict,Sidney Lumet,,Drama,,1982
Vice Squad,Gary Sherman,,Thriller,Embassy Pictures,1982
Victor Victoria,Blake Edwards,,Musical comedy,,1982
Visiting Hours,Jean-Claude Lord,,Thriller,20th Century Fox,1982
The Weavers: Wasn't That a Time!,Lee Hays,,Documentary,,1982
White Dog,Samuel Fuller,,Thriller,Fuller's final U.S. film,1982
The World According to Garp,George Roy Hill,,Comedy,,1982
Wrong Is Right,Richard Brooks,,Drama,Columbia,1982
"Yes, Giorgio",Franklin J. Schaffner,,Comedy,Pavarotti's only film,1982
Young Doctors in Love,Garry Marshall,,Comedy,Marshall's first film,1982
Zapped!,Ken Rosenthal,,Comedy,Embassy Pictures,1982
,,,,,1982
10 to Midnight,J. Lee Thompson,,Action,Cannon,1983
All the Right Moves,Michael Chapman,,Drama,20th Century Fox,1983
Americana,David Carradine,,Drama,,1983
Amityville 3-D,Richard Fleischer,,Horror,,1983
Angelo My Love,Robert Duvall,,Drama,Cinecom,1983
Anna to the Infinite Power,Robert Wiemer,,Sci-fi,direct to TV,1983
Baby It's You,John Sayles,,Drama,Paramount,1983
Bad Boys,Rick Rosenthal,,Drama,Universal,1983
Better Late Than Never,Bryan Forbes,,Comedy,,1983
The Big Chill,Lawrence Kasdan,,Drama,,1983
The Big Score,Fred Williamson,,Action,,1983
Bill Cosby: Himself,Bill Cosby,Bill Cosby,Comedy,concert,1983
The Black Stallion Returns,Robert Dalva,,Family,,1983
Blue Thunder,John Badham,,Action,Columbia,1983
Brainstorm,Douglas Trumbull,,Sci-fi,Wood's final film,1983
Breathless,Jim McBride,,Drama,,1983
Can She Bake a Cherry Pie?,Henry Jaglom,,Comedy,,1983
Chicken Ranch,Nick Broomfield,,Documentary,,1983
Christine,John Carpenter,,Thriller,,1983
A Christmas Story,Bob Clark,,Comedy,,1983
Circle of Power,Bobby Roth,Yvette Mimieux,Drama,,1983
Class,Lewis John Carlino,,Comedy,Orion,1983
Copkiller,Roberto Faenza,,Drama,,1983
Cracking Up,Jerry Lewis,,Comedy,last film Lewis directed,1983
Cross Creek,Martin Ritt,,Biography,,1983
Cujo,Lewis Teague,,Horror,,1983
D.C. Cab,Joel Schumacher,,Comedy,RKO,1983
Daffy Duck's Fantastic Island,Friz Freleng,,Animation,Compilation,1983
Daniel,Sidney Lumet,,Drama,,1983
The Day After,Nicholas Meyer,,Drama,,1983
The Dead Zone,David Cronenberg,,Thriller,,1983
Deal of the Century,William Friedkin,,Comedy,Warner Bros.,1983
Doctor Detroit,Michael Pressman,,Comedy,Universal,1983
Easy Money,James Signorelli,,Comedy,Orion,1983
Eddie and the Cruisers,Martin Davidson,,Drama,,1983
Eddie Macon's Run,Jeff Kanew,,Crime,Universal,1983
El Norte,Gregory Nava,,Drama,,1983
Eureka,Nicolas Roeg,,Drama,,1983
Exposed,James Toback,,Drama,,1983
Ferestadeh,Parviz Sayyad,,Drama,,1983
Fire and Ice,Ralph Bakshi,,Animation,,1983
Flashdance,Adrian Lyne,,Drama,,1983
Get Crazy,Allan Arkush,,Comedy,,1983
Going Berserk,David Steinberg,,Comedy,,1983
Gorky Park,Michael Apted,,Crime drama,,1983
Heart Like a Wheel,Jonathan Kaplan,,Biography,,1983
Hercules,Luigi Cozzi,,Fantasy,,1983
High Road to China,Brian G. Hutton,,Adventure,Warner Bros.,1983
The House on Sorority Row,Mark Ronson,,Horror,,1983
The Hunger,Tony Scott,,Horror,MGM,1983
Independence Day,Robert Mandel,,Drama,,1983
Jaws 3-D,Joe Alves,,Thriller,,1983
The Keep,Michael Mann,,Horror,,1983
The King of Comedy,Martin Scorsese,,Comedy,20th Century Fox,1983
Lianna,John Sayles,,Drama,United Artists,1983
Liquid Sky,Slava Tsukerman,,Drama,,1983
Lone Wolf McQuade,Steve Carver,,Action,Orion,1983
The Lonely Lady,Peter Sasdy,,Drama,,1983
The Lords of Discipline,Franc Roddam,,Drama,,1983
Losin' It,Curtis Hanson,,Comedy,Embassy,1983
Lovesick,Marshall Brickman,,Comedy,Warner Bros.,1983
The Man Who Loved Women,Blake Edwards,,Drama,remake of 1977 French film,1983
The Man with Two Brains,Carl Reiner,,Comedy,Warner Bros.,1983
"Man, Woman and Child",Dick Richards,,Drama,,1983
Max Dugan Returns,Herbert Ross,,Comedy,,1983
Metalstorm: The Destruction of Jared-Syn,Charles Band,,Sci-fi,,1983
Mickey's Christmas Carol,Burny Mattinson,,Animation,,1983
Mr. Mom,Stan Dragoti,,Comedy,20th Century Fox,1983
My Brother's Wedding,Charles Burnett,,Drama,,1983
My Tutor,George Bowers,,Comedy,Crown,1983
Nate and Hayes,,,Action,Paramount,1983
National Lampoon's Vacation,Harold Ramis,,Comedy,,1983
Never Cry Wolf,Carroll Ballard,,Drama,Disney,1983
Night Warning,Bill Asher,,Horror,,1983
A Night in Heaven,John G. Avildsen,,Drama,20th Century Fox,1983
Nightmares,Joseph Sargent,,Horror,,1983
Of Unknown Origin,George P. Cosmatos,,Horror,Warner Bros.,1983
The Osterman Weekend,Sam Peckinpah,,Suspense,,1983
The Outsiders,Francis Ford Coppola,,Drama,,1983
The Pirates of Penzance,Wilford Leach,,Operetta,,1983
Porky's II: The Next Day,Bob Clark,,Comedy,,1983
Princess Daisy,Waris Hussein,,Romance,,1983
Private School,Noel Black,,Comedy,Universal,1983
Psycho II,Richard Franklin,,Horror,,1983
"Reuben, Reuben",Robert Ellis Miller,,Romance,20th Century Fox,1983
Revenge of the Ninja,Sam Firstenberg,,Action,,1983
Richard Pryor: Here and Now,Richard Pryor,Richard Pryor,Comedy,Concert,1983
The Right Stuff,Philip Kaufman,,"Drama, Biography",,1983
Risky Business,Paul Brickman,,Comedy,Warner Bros.,1983
Romantic Comedy,Arthur Hiller,,Comedy,,1983
Rumble Fish,Francis Ford Coppola,,Drama,,1983
Running Brave,D.S. Everett,,Biography,,1983
Sahara,Andrew V. McLaglen,,Drama,Cannon,1983
Scarface,Brian De Palma,,Crime drama,,1983
Silkwood,Mike Nichols,,Drama,,1983
Sleepaway Camp,Robert Hiltzik,"Felissa Rose, Jonathan Tiersten",Horror,,1983
Smokey and the Bandit Part 3,Dick Lowry,,Comedy,,1983
Something Wicked This Way Comes,Jack Clayton,,Fantasy,,1983
Space Raiders,Howard R. Cohen,Vince Edwards,Sci-fi,,1983
Spacehunter: Adventures in the Forbidden Zone,Lamont Johnson,,Sci-fi,Columbia,1983
Spring Break,Sean S. Cunningham,,Comedy,Columbia,1983
Star 80,Bob Fosse,,"Drama, Biography",,1983
The Star Chamber,Peter Hyams,,Crime drama,20th Century Fox,1983
Return of the Jedi,Richard Marquand,,Science fiction,,1983
Staying Alive,Sylvester Stallone,,"Musical, Drama",,1983
Still Smokin,Tommy Chong,,Comedy,Paramount,1983
The Sting II,Jeremy Kagan,,,,1983
Strange Brew,Rick Moranis,,Comedy,,1983
Strange Invaders,Michael Laughlin,,,Orion,1983
Streamers,Robert Altman,,Drama,,1983
Stroker Ace,Hal Needham,,Comedy,,1983
Sudden Impact,Clint Eastwood,,Crime drama,,1983
Superman III,Richard Lester,,Action,,1983
The Survivors,Michael Ritchie,,Comedy,Columbia,1983
Table for Five,Robert Lieberman,,Drama,Warner Bros.,1983
Tender Mercies,Bruce Beresford,,Drama,,1983
Terms of Endearment,James L. Brooks,,"Drama, Comedy",,1983
Testament,Lynne Littman,,Drama,Paramount,1983
To Be or Not to Be,Alan Johnson,,Comedy,,1983
Tough Enough,Richard Fleischer,,Drama,Oates' final film,1983
Trading Places,John Landis,,Comedy,,1983
Trenchcoat,Michael Tuchner,,Comedy,Disney,1983
Twilight Zone: The Movie,,,Science fiction,,1983
Twice Upon a Time,John Korty,,Animation,,1983
Two of a Kind,John Herzfeld,,Comedy,,1983
Uncommon Valor,Ted Kotcheff,,"Action, War",Paramount,1983
Under Fire,Roger Spottiswoode,,Drama,Orion,1983
Valley Girl,Martha Coolidge,,Comedy,Atlantic,1983
Videodrome,David Cronenberg,,Sci-fi,Universal,1983
Vigilante,William Lustig,,Action,Vestron Video,1983
Walking the Edge,Norbert Meisel,,Action,Empire Pictures,1983
WarGames,John Badham,,Drama,,1983
Warrior of the Lost World,David Worth,,Sci-fi,made in Italy,1983
Wavelength,Mike Gray,,Sci-fi,New World,1983
Winds of War,Dan Curtis,,"War, Drama",,1983
Winnie the Pooh and a Day for Eeyore,Rick Reinert,,Animation,,1983
Without a Trace,Stanley R. Jaffe,,Drama,20th Century Fox,1983
Yentl,Barbra Streisand,,Musical,,1983
Zelig,Woody Allen,,Mockumentary,Orion,1983
,,,,,1983
2010,Peter Hyams,,Science fiction,,1984
The Adventures of Buckaroo Banzai,W. D. Richter,,Science fiction,20th Century Fox,1984
Against All Odds,Taylor Hackford,,Drama,,1984
All of Me,Carl Reiner,,Comedy,Columbia,1984
